State,District,Year,Season,Crop,Area,Yield,Rainfall
Bihar,BHAGALPUR,2002,Winter     ,Rice,44438,49677,
Bihar,BHAGALPUR,2003,Autumn     ,Rice,1094,1345,
Bihar,BHAGALPUR,2003,Summer     ,Rice,406,567,
Bihar,BHAGALPUR,2003,Winter     ,Rice,43555,55133,
Bihar,BHAGALPUR,2004,Autumn     ,Rice,1505,1341,
Bihar,BHAGALPUR,2004,Summer     ,Rice,408,614,
Bihar,BHAGALPUR,2004,Winter     ,Rice,39780,18457,
Bihar,BHAGALPUR,2005,Autumn     ,Rice,1301,1152,
Bihar,BHAGALPUR,2005,Summer     ,Rice,267,392,
Bihar,BHAGALPUR,2005,Winter     ,Rice,46288,50466,
Bihar,BHAGALPUR,2006,Autumn     ,Rice,1560,1560,
Bihar,BHAGALPUR,2006,Summer     ,Rice,351,488,
Bihar,BHAGALPUR,2006,Winter     ,Rice,46289,112180,
Bihar,BHAGALPUR,2007,Autumn     ,Rice,1550,918,
Bihar,BHAGALPUR,2007,Summer     ,Rice,350,484,
Bihar,BHAGALPUR,2007,Winter     ,Rice,39780,41303,
Bihar,BHAGALPUR,2008,Autumn     ,Rice,1355,1735,
Bihar,BHAGALPUR,2008,Summer     ,Rice,350,581,
Bihar,BHAGALPUR,2008,Winter     ,Rice,39799,53877,
Bihar,BHAGALPUR,2009,Autumn     ,Rice,1273,1132,
Bihar,BHAGALPUR,2009,Summer     ,Rice,327,569,
Bihar,BHAGALPUR,2009,Winter     ,Rice,38889,57493,
Bihar,BHAGALPUR,2010,Autumn     ,Rice,1185,1034,
Bihar,BHAGALPUR,2010,Summer     ,Rice,322,619,
Bihar,BHAGALPUR,2010,Winter     ,Rice,29266,27793,
Bihar,BHAGALPUR,2011,Autumn     ,Rice,589,947,
Bihar,BHAGALPUR,2011,Summer     ,Rice,276,503,
Bihar,BHAGALPUR,2011,Winter     ,Rice,25788,79647,
Bihar,BHAGALPUR,2012,Autumn     ,Rice,983,1743,
Bihar,BHAGALPUR,2012,Summer     ,Rice,276,726,
Bihar,BHAGALPUR,2012,Winter     ,Rice,33883,64834,
Bihar,BHAGALPUR,2013,Autumn     ,Rice,1086,1603,
Bihar,BHAGALPUR,2013,Summer     ,Rice,590,1372,
Bihar,BHAGALPUR,2013,Winter     ,Rice,27843,53722,
Bihar,BHAGALPUR,2014,Autumn     ,Rice,1192,2073,
Bihar,BHAGALPUR,2014,Summer     ,Rice,536,1139,
Bihar,BHAGALPUR,2014,Winter     ,Rice,30623,92619,
Bihar,BHOJPUR,1997,Autumn     ,Rice,682,733,
Bihar,BHOJPUR,1997,Summer     ,Rice,54,93,
Bihar,BHOJPUR,1997,Winter     ,Rice,106982,205530,
Bihar,BHOJPUR,1998,Winter     ,Rice,102606,220745,
Bihar,BHOJPUR,1999,Kharif     ,Rice,581,656,
Bihar,BHOJPUR,2000,Autumn     ,Rice,108068,251834,
Bihar,BHOJPUR,2000,Kharif     ,Rice,606,785,
Bihar,BHOJPUR,2000,Summer     ,Rice,175,243,
Bihar,BHOJPUR,2001,Autumn     ,Rice,110652,242677,
Bihar,BHOJPUR,2001,Kharif     ,Rice,9,15,
Bihar,BHOJPUR,2001,Summer     ,Rice,957,1149,
Bihar,BHOJPUR,2002,Autumn     ,Rice,994,1190,
Bihar,BHOJPUR,2002,Summer     ,Rice,9,15,
Bihar,BHOJPUR,2002,Winter     ,Rice,110682,206288,
Bihar,BHOJPUR,2003,Autumn     ,Rice,1001,1255,
Bihar,BHOJPUR,2003,Summer     ,Rice,7,9,
Bihar,BHOJPUR,2003,Winter     ,Rice,105425,223506,
Bihar,BHOJPUR,2004,Autumn     ,Rice,1453,1295,
Bihar,BHOJPUR,2004,Summer     ,Rice,43,64,
Bihar,BHOJPUR,2004,Winter     ,Rice,95267,30416,
Bihar,BHOJPUR,2005,Autumn     ,Rice,453,460,
Bihar,BHOJPUR,2005,Summer     ,Rice,70,98,
Bihar,BHOJPUR,2005,Winter     ,Rice,84677,200611,
Bihar,BHOJPUR,2006,Autumn     ,Rice,551,585,
Bihar,BHOJPUR,2006,Summer     ,Rice,76,99,
Bihar,BHOJPUR,2006,Winter     ,Rice,84827,226118,
Bihar,BHOJPUR,2007,Autumn     ,Rice,563,393,
Bihar,BHOJPUR,2007,Summer     ,Rice,58,76,
Bihar,BHOJPUR,2007,Winter     ,Rice,105904,271903,
Bihar,BHOJPUR,2008,Autumn     ,Rice,150,200,
Bihar,BHOJPUR,2008,Winter     ,Rice,106010,314018,
Bihar,BHOJPUR,2009,Autumn     ,Rice,482,435,
Bihar,BHOJPUR,2009,Summer     ,Rice,19,25,
Bihar,BHOJPUR,2009,Winter     ,Rice,106010,141405,
Bihar,BHOJPUR,2010,Autumn     ,Rice,482,431,
Bihar,BHOJPUR,2010,Summer     ,Rice,19,36,
Bihar,BHOJPUR,2010,Winter     ,Rice,105877,215955,
Bihar,BHOJPUR,2011,Autumn     ,Rice,436,699,
Bihar,BHOJPUR,2011,Summer     ,Rice,8,12,
Bihar,BHOJPUR,2011,Winter     ,Rice,105902,349737,
Bihar,BHOJPUR,2012,Autumn     ,Rice,350,624,
Bihar,BHOJPUR,2012,Summer     ,Rice,8,19,
Bihar,BHOJPUR,2012,Winter     ,Rice,104976,359335,
Bihar,BHOJPUR,2013,Autumn     ,Rice,164,224,
Bihar,BHOJPUR,2013,Winter     ,Rice,99679,283162,
Bihar,BHOJPUR,2014,Autumn     ,Rice,41,71,
Bihar,BHOJPUR,2014,Winter     ,Rice,99721,287766,
Bihar,BUXAR,1997,Summer     ,Rice,4,6,
Bihar,BUXAR,1997,Winter     ,Rice,91783,215629,
Bihar,BUXAR,1998,Winter     ,Rice,90730,221735,
Bihar,BUXAR,2000,Autumn     ,Rice,84153,225068,
Bihar,BUXAR,2001,Autumn     ,Rice,73347,183073,
Bihar,BUXAR,2002,Winter     ,Rice,67949,170384,
Bihar,BUXAR,2003,Autumn     ,Rice,5,6,
Bihar,BUXAR,2003,Winter     ,Rice,67873,154414,
Bihar,BUXAR,2004,Winter     ,Rice,58545,22366,
Bihar,BUXAR,2005,Winter     ,Rice,78344,183080,
Bihar,BUXAR,2006,Autumn     ,Rice,79,75,
Bihar,BUXAR,2006,Winter     ,Rice,82457,186996,
Bihar,BUXAR,2007,Winter     ,Rice,86540,247613,
Bihar,BUXAR,2008,Winter     ,Rice,76664,180533,
Bihar,BUXAR,2009,Winter     ,Rice,62254,95620,
Bihar,BUXAR,2010,Winter     ,Rice,54724,95829,
Bihar,BUXAR,2011,Autumn     ,Rice,6,9,
Bihar,BUXAR,2011,Winter     ,Rice,73252,258125,
Bihar,BUXAR,2012,Winter     ,Rice,72105,253840,
Bihar,BUXAR,2013,Autumn     ,Rice,2,3,
Bihar,BUXAR,2013,Winter     ,Rice,81390,250241,
Bihar,BUXAR,2014,Autumn     ,Rice,2,3,
Bihar,BUXAR,2014,Winter     ,Rice,82231,228890,
Bihar,DARBHANGA,1997,Autumn     ,Rice,19578,19904,
Bihar,DARBHANGA,1997,Summer     ,Rice,1472,2017,
Bihar,DARBHANGA,1997,Winter     ,Rice,65936,71543,
Bihar,DARBHANGA,1998,Summer     ,Rice,1122,1328,
Bihar,DARBHANGA,1998,Winter     ,Rice,113070,101851,
Bihar,DARBHANGA,1999,Kharif     ,Rice,18926,11073,
Bihar,DARBHANGA,1999,Summer     ,Rice,1081,2169,
Bihar,DARBHANGA,2000,Autumn     ,Rice,72415,68231,
Bihar,DARBHANGA,2000,Kharif     ,Rice,19440,20077,
Bihar,DARBHANGA,2000,Summer     ,Rice,846,979,
Bihar,DARBHANGA,2001,Autumn     ,Rice,56659,48341,
Bihar,DARBHANGA,2001,Kharif     ,Rice,933,1063,
Bihar,DARBHANGA,2001,Summer     ,Rice,15146,15757,
Bihar,DARBHANGA,2002,Autumn     ,Rice,26770,14628,
Bihar,DARBHANGA,2002,Summer     ,Rice,2657,3841,
Bihar,DARBHANGA,2002,Winter     ,Rice,64638,51628,
Bihar,DARBHANGA,2003,Autumn     ,Rice,26026,16740,
Bihar,DARBHANGA,2003,Summer     ,Rice,3705,5241,
Bihar,DARBHANGA,2003,Winter     ,Rice,70987,80021,
Bihar,DARBHANGA,2004,Autumn     ,Rice,31226,5893,
Bihar,DARBHANGA,2004,Summer     ,Rice,3189,4700,
Bihar,DARBHANGA,2004,Winter     ,Rice,59280,30463,
Bihar,DARBHANGA,2005,Autumn     ,Rice,28005,30023,
Bihar,DARBHANGA,2005,Summer     ,Rice,2840,4619,
Bihar,DARBHANGA,2005,Winter     ,Rice,55678,55900,
Bihar,DARBHANGA,2006,Autumn     ,Rice,27721,25533,
Bihar,DARBHANGA,2006,Summer     ,Rice,2572,3875,
Bihar,DARBHANGA,2006,Winter     ,Rice,44562,36021,
Bihar,DARBHANGA,2007,Autumn     ,Rice,32989,10431,
Bihar,DARBHANGA,2007,Summer     ,Rice,2618,5196,
Bihar,DARBHANGA,2007,Winter     ,Rice,61112,26996,
Bihar,DARBHANGA,2008,Autumn     ,Rice,29180,30022,
Bihar,DARBHANGA,2008,Summer     ,Rice,1917,2826,
Bihar,DARBHANGA,2008,Winter     ,Rice,69407,96740,
Bihar,DARBHANGA,2009,Autumn     ,Rice,28901,31533,
Bihar,DARBHANGA,2009,Summer     ,Rice,1606,2058,
Bihar,DARBHANGA,2009,Winter     ,Rice,77036,84537,
Bihar,DARBHANGA,2010,Autumn     ,Rice,32930,32889,
Bihar,DARBHANGA,2010,Summer     ,Rice,2317,3819,
Bihar,DARBHANGA,2010,Winter     ,Rice,42986,38326,
Bihar,DARBHANGA,2011,Autumn     ,Rice,37063,61962,
Bihar,DARBHANGA,2011,Summer     ,Rice,2299,3709,
Bihar,DARBHANGA,2011,Winter     ,Rice,24121,48821,
Bihar,DARBHANGA,2012,Autumn     ,Rice,36524,58586,
Bihar,DARBHANGA,2012,Summer     ,Rice,2292,4609,
Bihar,DARBHANGA,2012,Winter     ,Rice,25511,41262,
Bihar,DARBHANGA,2013,Autumn     ,Rice,33995,58523,
Bihar,DARBHANGA,2013,Summer     ,Rice,2302,4198,
Bihar,DARBHANGA,2013,Winter     ,Rice,43366,62268,
Bihar,DARBHANGA,2014,Autumn     ,Rice,33535,51141,
Bihar,DARBHANGA,2014,Summer     ,Rice,2301,3889,
Bihar,DARBHANGA,2014,Winter     ,Rice,43145,79747,
Bihar,GAYA,1997,Autumn     ,Rice,2816,4607,
Bihar,GAYA,1997,Summer     ,Rice,359,698,
Bihar,GAYA,1997,Winter     ,Rice,99537,149409,
Bihar,GAYA,1998,Summer     ,Rice,103,214,
Bihar,GAYA,1998,Winter     ,Rice,143425,227073,
Bihar,GAYA,1999,Kharif     ,Rice,410,506,
Bihar,GAYA,2000,Autumn     ,Rice,143640,229890,
Bihar,GAYA,2000,Kharif     ,Rice,1,2,
Bihar,GAYA,2000,Summer     ,Rice,7,10,
Bihar,GAYA,2001,Autumn     ,Rice,152978,257711,
Bihar,GAYA,2001,Kharif     ,Rice,7,12,
Bihar,GAYA,2002,Summer     ,Rice,143,219,
Bihar,GAYA,2002,Winter     ,Rice,147292,243850,
Bihar,GAYA,2003,Autumn     ,Rice,1720,2124,
Bihar,GAYA,2003,Summer     ,Rice,144,194,
Bihar,GAYA,2003,Winter     ,Rice,159125,244150,
Bihar,GAYA,2004,Autumn     ,Rice,13,12,
Bihar,GAYA,2004,Summer     ,Rice,147,230,
Bihar,GAYA,2004,Winter     ,Rice,72244,13260,
Bihar,GAYA,2005,Autumn     ,Rice,1253,1281,
Bihar,GAYA,2005,Summer     ,Rice,29,41,
Bihar,GAYA,2005,Winter     ,Rice,53066,15466,
Bihar,GAYA,2006,Autumn     ,Rice,1209,1158,
Bihar,GAYA,2006,Summer     ,Rice,33,45,
Bihar,GAYA,2006,Winter     ,Rice,53353,79414,
Bihar,GAYA,2007,Autumn     ,Rice,321,184,
Bihar,GAYA,2007,Summer     ,Rice,39,48,
Bihar,GAYA,2007,Winter     ,Rice,133599,294252,
Bihar,GAYA,2008,Autumn     ,Rice,34,45,
Bihar,GAYA,2008,Winter     ,Rice,124534,220352,
Bihar,GAYA,2009,Autumn     ,Rice,884,830,
Bihar,GAYA,2009,Winter     ,Rice,53204,66286,
Bihar,GAYA,2010,Autumn     ,Rice,28,27,
Bihar,GAYA,2010,Summer     ,Rice,15,28,
Bihar,GAYA,2010,Winter     ,Rice,48819,53247,
Bihar,GAYA,2011,Autumn     ,Rice,33,53,
Bihar,GAYA,2011,Summer     ,Rice,13,19,
Bihar,GAYA,2011,Winter     ,Rice,88194,284176,
Bihar,GAYA,2012,Autumn     ,Rice,360,640,
Bihar,GAYA,2012,Summer     ,Rice,13,30,
Bihar,GAYA,2012,Winter     ,Rice,124432,407456,
Bihar,GAYA,2013,Autumn     ,Rice,196,302,
Bihar,GAYA,2013,Winter     ,Rice,60920,120922,
Bihar,GAYA,2014,Autumn     ,Rice,1351,2349,
Bihar,GAYA,2014,Winter     ,Rice,104005,335997,
Bihar,GOPALGANJ,1997,Autumn     ,Rice,73672,119083,
Bihar,GOPALGANJ,1997,Summer     ,Rice,27,49,
Bihar,GOPALGANJ,1997,Winter     ,Rice,30205,52009,
Bihar,GOPALGANJ,1998,Summer     ,Rice,21,41,
Bihar,GOPALGANJ,1998,Winter     ,Rice,29348,42463,
Bihar,GOPALGANJ,1999,Kharif     ,Rice,60993,82444,
Bihar,GOPALGANJ,1999,Summer     ,Rice,40,106,
Bihar,GOPALGANJ,2000,Autumn     ,Rice,33539,44197,
Bihar,GOPALGANJ,2000,Kharif     ,Rice,58693,68344,
Bihar,GOPALGANJ,2000,Summer     ,Rice,33,61,
Bihar,GOPALGANJ,2001,Autumn     ,Rice,30016,50185,
Bihar,GOPALGANJ,2001,Kharif     ,Rice,35,72,
Bihar,GOPALGANJ,2001,Summer     ,Rice,64232,74536,
Bihar,GOPALGANJ,2002,Autumn     ,Rice,63321,78016,
Bihar,GOPALGANJ,2002,Summer     ,Rice,11,19,
Bihar,GOPALGANJ,2002,Winter     ,Rice,30865,32083,
Bihar,GOPALGANJ,2003,Autumn     ,Rice,61274,91873,
Bihar,GOPALGANJ,2003,Summer     ,Rice,11,16,
Bihar,GOPALGANJ,2003,Winter     ,Rice,29840,42543,
Bihar,GOPALGANJ,2004,Autumn     ,Rice,61615,79645,
Bihar,GOPALGANJ,2004,Summer     ,Rice,13,18,
Bihar,GOPALGANJ,2004,Winter     ,Rice,28210,42968,
Bihar,GOPALGANJ,2005,Autumn     ,Rice,58317,39129,
Bihar,GOPALGANJ,2005,Winter     ,Rice,32678,13309,
Bihar,GOPALGANJ,2006,Autumn     ,Rice,51736,64795,
Bihar,GOPALGANJ,2006,Winter     ,Rice,24065,25164,
Bihar,GOPALGANJ,2007,Autumn     ,Rice,54485,47243,
Bihar,GOPALGANJ,2007,Winter     ,Rice,27285,25321,
Bihar,GOPALGANJ,2008,Autumn     ,Rice,59512,74978,
Bihar,GOPALGANJ,2008,Winter     ,Rice,26995,30848,
Bihar,GOPALGANJ,2009,Autumn     ,Rice,60987,53444,
Bihar,GOPALGANJ,2009,Winter     ,Rice,29026,25563,
Bihar,GOPALGANJ,2010,Autumn     ,Rice,62233,62637,
Bihar,GOPALGANJ,2010,Winter     ,Rice,26336,21453,
Bihar,GOPALGANJ,2011,Autumn     ,Rice,60607,111917,
Bihar,GOPALGANJ,2011,Winter     ,Rice,29790,72625,
Bihar,GOPALGANJ,2012,Autumn     ,Rice,58866,127353,
Bihar,GOPALGANJ,2012,Winter     ,Rice,28816,82729,
Bihar,GOPALGANJ,2013,Autumn     ,Rice,54642,87882,
Bihar,GOPALGANJ,2013,Winter     ,Rice,30239,45090,
Bihar,GOPALGANJ,2014,Autumn     ,Rice,55887,104540,
Bihar,GOPALGANJ,2014,Winter     ,Rice,28891,61283,
Bihar,JAMUI,1997,Summer     ,Rice,112,226,
Bihar,JAMUI,1997,Winter     ,Rice,31966,36808,
Bihar,JAMUI,1998,Summer     ,Rice,91,203,
Bihar,JAMUI,1998,Winter     ,Rice,43790,46941,
Bihar,JAMUI,1999,Summer     ,Rice,61,132,
Bihar,JAMUI,2000,Autumn     ,Rice,47556,50836,
Bihar,JAMUI,2000,Summer     ,Rice,41,57,
Bihar,JAMUI,2001,Autumn     ,Rice,37942,27533,
Bihar,JAMUI,2001,Kharif     ,Rice,39,65,
Bihar,JAMUI,2002,Winter     ,Rice,53386,70195,
Bihar,JAMUI,2003,Winter     ,Rice,52784,60080,
Bihar,JAMUI,2004,Winter     ,Rice,48284,20970,
Bihar,JAMUI,2005,Winter     ,Rice,38706,16931,
Bihar,JAMUI,2006,Winter     ,Rice,50289,88727,
Bihar,JAMUI,2007,Autumn     ,Rice,7,,
Bihar,JAMUI,2007,Winter     ,Rice,43788,81148,
Bihar,JAMUI,2008,Winter     ,Rice,41565,71441,
Bihar,JAMUI,2009,Autumn     ,Rice,23,22,
Bihar,JAMUI,2009,Winter     ,Rice,37662,34745,
Bihar,JAMUI,2010,Autumn     ,Rice,24,26,
Bihar,JAMUI,2010,Winter     ,Rice,35742,14950,
Bihar,JAMUI,2011,Autumn     ,Rice,27,43,
Bihar,JAMUI,2011,Winter     ,Rice,49101,102308,
Bihar,JAMUI,2012,Autumn     ,Rice,24,30,
Bihar,JAMUI,2012,Winter     ,Rice,49939,73285,
Bihar,JAMUI,2013,Autumn     ,Rice,23,28,
Bihar,JAMUI,2013,Winter     ,Rice,50321,91599,
Bihar,JAMUI,2014,Winter     ,Rice,42837,87453,
Bihar,JEHANABAD,1997,Autumn     ,Rice,3,3,
Bihar,JEHANABAD,1997,Summer     ,Rice,124,250,
Bihar,JEHANABAD,1997,Winter     ,Rice,90101,125150,
Bihar,JEHANABAD,1998,Summer     ,Rice,121,270,
Bihar,JEHANABAD,1998,Winter     ,Rice,87698,154640,
Bihar,JEHANABAD,1999,Kharif     ,Rice,3,3,
Bihar,JEHANABAD,1999,Summer     ,Rice,52,66,
Bihar,JEHANABAD,2000,Autumn     ,Rice,86255,134076,
Bihar,JEHANABAD,2000,Kharif     ,Rice,3,4,
Bihar,JEHANABAD,2000,Summer     ,Rice,37,53,
Bihar,JEHANABAD,2001,Autumn     ,Rice,84038,163470,
Bihar,JEHANABAD,2001,Kharif     ,Rice,2,3,
Bihar,JEHANABAD,2001,Summer     ,Rice,3,3,
Bihar,JEHANABAD,2002,Autumn     ,Rice,177,194,
Bihar,JEHANABAD,2002,Summer     ,Rice,2,3,
Bihar,JEHANABAD,2002,Winter     ,Rice,61161,100482,
Bihar,JEHANABAD,2003,Winter     ,Rice,44571,80925,
Bihar,JEHANABAD,2004,Winter     ,Rice,34334,13230,
Bihar,JEHANABAD,2005,Winter     ,Rice,46362,41425,
Bihar,JEHANABAD,2006,Summer     ,Rice,7,9,
Bihar,JEHANABAD,2006,Winter     ,Rice,84713,156034,
Bihar,JEHANABAD,2007,Summer     ,Rice,2,2,
Bihar,JEHANABAD,2007,Winter     ,Rice,52706,91399,
Bihar,JEHANABAD,2008,Winter     ,Rice,57835,145344,
Bihar,JEHANABAD,2009,Winter     ,Rice,11333,19179,
Bihar,JEHANABAD,2010,Winter     ,Rice,11502,15067,
Bihar,JEHANABAD,2011,Winter     ,Rice,53698,151552,
Bihar,JEHANABAD,2012,Winter     ,Rice,54368,207869,
Bihar,JEHANABAD,2013,Winter     ,Rice,42526,118972,
Bihar,JEHANABAD,2014,Winter     ,Rice,35877,118140,
Bihar,KAIMUR (BHABUA),1997,Autumn     ,Rice,367,395,
Bihar,KAIMUR (BHABUA),1997,Winter     ,Rice,108363,216228,
Bihar,KAIMUR (BHABUA),1998,Winter     ,Rice,105981,252765,
Bihar,KAIMUR (BHABUA),1999,Kharif     ,Rice,400,426,
Bihar,KAIMUR (BHABUA),2000,Autumn     ,Rice,99126,192768,
Bihar,KAIMUR (BHABUA),2000,Kharif     ,Rice,374,461,
Bihar,KAIMUR (BHABUA),2001,Autumn     ,Rice,108386,271151,
Bihar,KAIMUR (BHABUA),2001,Summer     ,Rice,287,327,
Bihar,KAIMUR (BHABUA),2002,Autumn     ,Rice,129,141,
Bihar,KAIMUR (BHABUA),2002,Winter     ,Rice,93964,246742,
Bihar,KAIMUR (BHABUA),2003,Autumn     ,Rice,150,181,
Bihar,KAIMUR (BHABUA),2003,Winter     ,Rice,109797,341697,
Bihar,KAIMUR (BHABUA),2004,Autumn     ,Rice,122,108,
Bihar,KAIMUR (BHABUA),2004,Winter     ,Rice,95185,137737,
Bihar,KAIMUR (BHABUA),2005,Autumn     ,Rice,15,17,
Bihar,KAIMUR (BHABUA),2005,Winter     ,Rice,108086,225392,
Bihar,KAIMUR (BHABUA),2006,Winter     ,Rice,133136,310928,
Bihar,KAIMUR (BHABUA),2007,Autumn     ,Rice,82,58,
Bihar,KAIMUR (BHABUA),2007,Winter     ,Rice,133060,318882,
Bihar,KAIMUR (BHABUA),2008,Autumn     ,Rice,530,707,
Bihar,KAIMUR (BHABUA),2008,Winter     ,Rice,135952,266528,
Bihar,KAIMUR (BHABUA),2009,Autumn     ,Rice,703,668,
Bihar,KAIMUR (BHABUA),2009,Winter     ,Rice,80977,89046,
Bihar,KAIMUR (BHABUA),2010,Autumn     ,Rice,213,221,
Bihar,KAIMUR (BHABUA),2010,Winter     ,Rice,94628,171037,
Bihar,KAIMUR (BHABUA),2011,Winter     ,Rice,110903,387340,
Bihar,KAIMUR (BHABUA),2012,Winter     ,Rice,102114,393863,
Bihar,KAIMUR (BHABUA),2013,Winter     ,Rice,115422,380460,
Bihar,KAIMUR (BHABUA),2014,Winter     ,Rice,102380,281879,
Bihar,KATIHAR,1997,Autumn     ,Rice,21370,24893,
Bihar,KATIHAR,1997,Summer     ,Rice,36882,74067,
Bihar,KATIHAR,1997,Winter     ,Rice,70067,82310,
Bihar,KATIHAR,1998,Summer     ,Rice,44803,120495,
Bihar,KATIHAR,1998,Winter     ,Rice,60879,41742,
Bihar,KATIHAR,1999,Kharif     ,Rice,17168,9117,
Bihar,KATIHAR,1999,Summer     ,Rice,42647,106762,
Bihar,KATIHAR,2000,Autumn     ,Rice,72621,73068,
Bihar,KATIHAR,2000,Kharif     ,Rice,12469,12868,
Bihar,KATIHAR,2000,Summer     ,Rice,40107,74376,
Bihar,KATIHAR,2001,Autumn     ,Rice,74419,86446,
Bihar,KATIHAR,2001,Kharif     ,Rice,39998,80525,
Bihar,KATIHAR,2001,Summer     ,Rice,11394,9235,
Bihar,KATIHAR,2002,Autumn     ,Rice,11413,10710,
Bihar,KATIHAR,2002,Summer     ,Rice,43555,78797,
Bihar,KATIHAR,2002,Winter     ,Rice,75881,78968,
Bihar,KATIHAR,2003,Autumn     ,Rice,11522,6698,
Bihar,KATIHAR,2003,Summer     ,Rice,39255,65936,
Bihar,KATIHAR,2003,Winter     ,Rice,76062,82863,
Bihar,KATIHAR,2004,Autumn     ,Rice,11095,6285,
Bihar,KATIHAR,2004,Summer     ,Rice,39516,63239,
Bihar,KATIHAR,2004,Winter     ,Rice,65993,36149,
Bihar,KATIHAR,2005,Autumn     ,Rice,11574,7743,
Bihar,KATIHAR,2005,Summer     ,Rice,36111,79751,
Bihar,KATIHAR,2005,Winter     ,Rice,65032,59736,
Bihar,KATIHAR,2006,Autumn     ,Rice,9166,7342,
Bihar,KATIHAR,2006,Summer     ,Rice,33284,47014,
Bihar,KATIHAR,2006,Winter     ,Rice,64041,84543,
Bihar,KATIHAR,2007,Autumn     ,Rice,8779,6005,
Bihar,KATIHAR,2007,Summer     ,Rice,35272,61735,
Bihar,KATIHAR,2007,Winter     ,Rice,62044,21406,
Bihar,KATIHAR,2008,Autumn     ,Rice,9546,8285,
Bihar,KATIHAR,2008,Summer     ,Rice,32726,60737,
Bihar,KATIHAR,2008,Winter     ,Rice,62048,75183,
Bihar,KATIHAR,2009,Autumn     ,Rice,9617,10355,
Bihar,KATIHAR,2009,Summer     ,Rice,32337,83316,
Bihar,KATIHAR,2009,Winter     ,Rice,59594,77367,
Bihar,KATIHAR,2010,Autumn     ,Rice,11293,12850,
Bihar,KATIHAR,2010,Summer     ,Rice,28956,59206,
Bihar,KATIHAR,2010,Winter     ,Rice,54686,77074,
Bihar,KATIHAR,2011,Autumn     ,Rice,13886,24471,
Bihar,KATIHAR,2011,Summer     ,Rice,27002,50404,
Bihar,KATIHAR,2011,Winter     ,Rice,62759,134098,
Bihar,KATIHAR,2012,Autumn     ,Rice,13609,32194,
Bihar,KATIHAR,2012,Summer     ,Rice,28859,86172,
Bihar,KATIHAR,2012,Winter     ,Rice,58252,204658,
Bihar,KATIHAR,2013,Autumn     ,Rice,13686,33142,
Bihar,KATIHAR,2013,Summer     ,Rice,29028,76672,
Bihar,KATIHAR,2013,Winter     ,Rice,58294,172303,
Bihar,KATIHAR,2014,Autumn     ,Rice,20966,56210,
Bihar,KATIHAR,2014,Summer     ,Rice,28477,69243,
Bihar,KATIHAR,2014,Winter     ,Rice,56511,154124,
Bihar,KHAGARIA,1997,Autumn     ,Rice,6967,4272,
Bihar,KHAGARIA,1997,Summer     ,Rice,302,521,
Bihar,KHAGARIA,1997,Winter     ,Rice,16316,18960,
Bihar,KHAGARIA,1998,Summer     ,Rice,441,670,
Bihar,KHAGARIA,1998,Winter     ,Rice,20347,4533,
Bihar,KHAGARIA,1999,Kharif     ,Rice,6720,5465,
Bihar,KHAGARIA,1999,Summer     ,Rice,917,1387,
Bihar,KHAGARIA,2000,Autumn     ,Rice,17414,8412,
Bihar,KHAGARIA,2000,Kharif     ,Rice,4379,1819,
Bihar,KHAGARIA,2000,Summer     ,Rice,3092,4484,
Bihar,KHAGARIA,2001,Autumn     ,Rice,19260,8781,
Bihar,KHAGARIA,2001,Kharif     ,Rice,1001,1670,
Bihar,KHAGARIA,2001,Summer     ,Rice,8029,4368,
Bihar,KHAGARIA,2002,Autumn     ,Rice,8408,2289,
Bihar,KHAGARIA,2002,Summer     ,Rice,1806,2626,
Bihar,KHAGARIA,2002,Winter     ,Rice,16069,1062,
Bihar,KHAGARIA,2003,Autumn     ,Rice,6549,4869,
Bihar,KHAGARIA,2003,Summer     ,Rice,1987,2664,
Bihar,KHAGARIA,2003,Winter     ,Rice,15032,14635,
Bihar,KHAGARIA,2004,Autumn     ,Rice,7308,501,
Bihar,KHAGARIA,2004,Summer     ,Rice,1909,2998,
Bihar,KHAGARIA,2004,Winter     ,Rice,11059,1657,
Bihar,KHAGARIA,2005,Autumn     ,Rice,7528,7310,
Bihar,KHAGARIA,2005,Summer     ,Rice,294,333,
Bihar,KHAGARIA,2005,Winter     ,Rice,11431,12223,
Bihar,KHAGARIA,2006,Autumn     ,Rice,8648,7371,
Bihar,KHAGARIA,2006,Summer     ,Rice,288,396,
Bihar,KHAGARIA,2006,Winter     ,Rice,13281,11365,
Bihar,KHAGARIA,2007,Autumn     ,Rice,9673,527,
Bihar,KHAGARIA,2007,Summer     ,Rice,77,89,
Bihar,KHAGARIA,2007,Winter     ,Rice,15832,3532,
Bihar,KHAGARIA,2008,Autumn     ,Rice,9388,6678,
Bihar,KHAGARIA,2008,Summer     ,Rice,70,113,
Bihar,KHAGARIA,2008,Winter     ,Rice,14170,5434,
Bihar,KHAGARIA,2009,Autumn     ,Rice,9400,6779,
Bihar,KHAGARIA,2009,Summer     ,Rice,74,96,
Bihar,KHAGARIA,2009,Winter     ,Rice,14841,2314,
Bihar,KHAGARIA,2010,Autumn     ,Rice,9487,7594,
Bihar,KHAGARIA,2010,Summer     ,Rice,73,138,
Bihar,KHAGARIA,2010,Winter     ,Rice,15034,5670,
Bihar,KHAGARIA,2011,Autumn     ,Rice,9386,9263,
Bihar,KHAGARIA,2011,Summer     ,Rice,91,137,
Bihar,KHAGARIA,2011,Winter     ,Rice,10968,20628,
